PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell;pool_id;
PXD005946;00261_E05_P001564_B00A_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_E06_P001564_B00I_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_E07_P001565_B00E_A00_R1.RAW;yes;HT29;adenocarcinoma;colon;;;18;
PXD005946;00261_F01_P001561_B00F_A00_R1.RAW;yes;SNB75;glioblastoma;brain;;;15;
PXD005946;00261_F02_P001562_B00B_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_F03_P001562_B00J_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_F05_P001564_B00B_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_F06_P001564_B00J_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_F07_P001565_B00F_A00_R1.RAW;yes;HT29;adenocarcinoma;colon;;;18;
PXD005946;00261_G01_P001561_B00G_A00_R1.RAW;yes;SNB75;glioblastoma;brain;;;15;
PXD005946;00261_G02_P001562_B00C_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_G03_P001562_B00K_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_G05_P001564_B00C_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_G06_P001564_B00K_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_G07_P001565_B00G_A00_R1.RAW;yes;HT29;adenocarcinoma;colon;;;18;
PXD005946;00261_H01_P001561_B00H_A00_R1.RAW;yes;SNB75;glioblastoma;brain;;;15;
PXD005946;00261_H02_P001562_B00D_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_H03_P001562_B00L_A00_R1.RAW;yes;M14;melanoma;skin;;;16;
PXD005946;00261_H05_P001564_B00D_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_H06_P001564_B00L_A00_R1.RAW;yes;OVCAR-8;adenocarcinoma;ovary;;MCF-7/ADR;17;
PXD005946;00261_H07_P001565_B00H_A00_R1.RAW;yes;HT29;adenocarcinoma;colon;;;18;
PXD005946;00279_A03_P001745_B00E_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_B03_P001745_B00F_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_C03_P001745_B00G_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_D03_P001745_B00H_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_E02_P001745_B00A_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_E03_P001745_B00I_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_F02_P001745_B00B_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_F03_P001745_B00J_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_G02_P001745_B00C_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_G03_P001745_B00K_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_H02_P001745_B00D_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00279_H03_P001745_B00L_A00_R1.RAW;yes;DU145;carcinoma;prostate;;;24;
PXD005946;00287_A03_P001750_B00E_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_A04_P001749_B00A_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_A05_P001749_B00I_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_A07_P001747_B00A_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_A08_P001747_B00I_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_B03_P001750_B00F_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_B04_P001749_B00B_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_B05_P001749_B00J_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_B07_P001747_B00B_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_B08_P001747_B00J_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_C03_P001750_B00G_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_C04_P001749_B00C_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_C05_P001749_B00K_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_C07_P001747_B00C_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_C08_P001747_B00K_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_D03_P001750_B00H_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_D04_P001749_B00D_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_D05_P001749_B00L_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_D07_P001747_B00D_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_D08_P001747_B00L_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_E02_P001750_B00A_A00_R2.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_E03_P001750_B00I_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_E04_P001749_B00E_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_E07_P001747_B00E_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_F02_P001750_B00B_A00_R2.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_F03_P001750_B00J_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_F04_P001749_B00F_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_F07_P001747_B00F_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_G02_P001750_B00C_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_G03_P001750_B00K_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_G04_P001749_B00G_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_G07_P001747_B00G_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00287_H02_P001750_B00D_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_H03_P001750_B00L_A00_R1.RAW;yes;SR;lymphoma;blood;;;28;
PXD005946;00287_H04_P001749_B00H_A00_R1.RAW;yes;SK-MEL-2;melanoma;skin;;;27;
PXD005946;00287_H07_P001747_B00H_A00_R1.RAW;yes;OVCAR-3;adenocarcinoma;ovary;;;25;
PXD005946;00296_A01_P001904_B00A_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_A02_P001904_B00I_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_A03_P001905_B00E_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_A05_P001906_B00I_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_B01_P001904_B00B_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_B02_P001904_B00J_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_B03_P001905_B00F_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_B04_P001906_B00B_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_B05_P001906_B00J_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_C01_P001904_B00C_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_C02_P001904_B00K_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_C03_P001905_B00G_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_C04_P001906_B00C_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_C05_P001906_B00K_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_D01_P001904_B00D_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_D02_P001904_B00L_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_D03_P001905_B00H_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_D04_P001906_B00D_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_D05_P001906_B00L_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_E01_P001904_B00E_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_E02_P001905_B00A_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_E03_P001905_B00I_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_E04_P001906_B00E_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_F01_P001904_B00F_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_F02_P001905_B00B_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_F03_P001905_B00J_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_F04_P001906_B00F_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_G01_P001904_B00G_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_G02_P001905_B00C_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_G03_P001905_B00K_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_G04_P001906_B00G_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00296_H01_P001904_B00H_A00_R1.RAW;yes;HL60;myeloid leukemia;blood;;;35;
PXD005946;00296_H02_P001905_B00D_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_H03_P001905_B00L_A00_R1.RAW;yes;SW620;adenocarcinoma;colon;;;36;
PXD005946;00296_H04_P001906_B00H_A00_R2.RAW;yes;A549;adenocarcinoma;lung;;;37;
PXD005946;00297_A01_P001888_B00A_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_A02_P001888_B00I_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_A06_P001891_B00E_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_B01_P001888_B00B_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_B02_P001888_B00J_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_B06_P001891_B00F_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_C01_P001888_B00C_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_C02_P001888_B00K_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_C06_P001891_B00G_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_D01_P001888_B00D_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_D02_P001888_B00L_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_D06_P001891_B00H_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_E01_P001888_B00E_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_E05_P001891_B00A_A00_R2.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_E06_P001891_B00I_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_F01_P001888_B00F_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_F05_P001891_B00B_A00_R2.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_F06_P001891_B00J_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_G01_P001888_B00G_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_G05_P001891_B00C_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_G06_P001891_B00K_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_H01_P001888_B00H_A00_R1.RAW;yes;OVCAR-4;adenocarcinoma;ovary;;;29;
PXD005946;00297_H05_P001891_B00D_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00297_H06_P001891_B00L_A00_R1.RAW;yes;UACC62;melanoma;skin;;;30;
PXD005946;00298_A03_P001897_B00E_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_A06_P001899_B00E_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_A12_P001903_B00E_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_B03_P001897_B00F_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_B06_P001899_B00F_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_B12_P001903_B00F_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_C03_P001897_B00G_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_C06_P001899_B00G_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_C12_P001903_B00G_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_D03_P001897_B00H_A00_R2.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_D06_P001899_B00H_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_D12_P001903_B00H_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_E02_P001897_B00A_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_E03_P001897_B00I_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_E05_P001899_B00A_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_E06_P001899_B00I_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_E11_P001903_B00A_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_E12_P001903_B00I_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_F02_P001897_B00B_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_F03_P001897_B00J_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_F05_P001899_B00B_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_F06_P001899_B00J_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_F11_P001903_B00B_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_F12_P001903_B00J_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_G02_P001897_B00C_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_G03_P001897_B00K_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_G05_P001899_B00C_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_G06_P001899_B00K_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_G11_P001903_B00C_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_G12_P001903_B00K_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_H02_P001897_B00D_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_H03_P001897_B00L_A00_R1.RAW;yes;UACC257;melanoma;skin;;;32;
PXD005946;00298_H05_P001899_B00D_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_H06_P001899_B00L_A00_R1.RAW;yes;SNB19;astrocytoma;brain;;;33;
PXD005946;00298_H11_P001903_B00D_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00298_H12_P001903_B00L_A00_R1.RAW;yes;RCC;adenocarcinoma;kidney;;;34;
PXD005946;00441_A03_P003196_B00E_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_A04_P003197_B00A_A00_R2.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_A05_P003197_B00I_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_A06_P003198_B00E_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_A07_P003199_B00A_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_A08_P003199_B00I_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_A10_P003201_B00A_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_A11_P003201_B00I_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_B03_P003196_B00F_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_B04_P003197_B00B_A00_R2.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_B05_P003197_B00J_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_B06_P003198_B00F_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_B07_P003199_B00B_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_B08_P003199_B00J_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_B10_P003201_B00B_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_B11_P003201_B00J_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_C03_P003196_B00G_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_C04_P003197_B00C_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_C05_P003197_B00K_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_C06_P003198_B00G_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_C07_P003199_B00C_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_C08_P003199_B00K_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_C10_P003201_B00C_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_C11_P003201_B00K_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_D03_P003196_B00H_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_D04_P003197_B00D_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_D05_P003197_B00L_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_D06_P003198_B00H_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_D07_P003199_B00D_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_D08_P003199_B00L_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_D10_P003201_B00D_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_D11_P003201_B00L_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_E02_P003196_B00A_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_E03_P003196_B00I_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_E04_P003197_B00E_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_E05_P003198_B00A_A00_R2.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_E06_P003198_B00I_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_E07_P003199_B00E_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_E10_P003201_B00E_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_F02_P003196_B00B_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_F03_P003196_B00J_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_F04_P003197_B00F_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_F05_P003198_B00B_A00_R2.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_F06_P003198_B00J_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_F07_P003199_B00F_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_F10_P003201_B00F_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_G02_P003196_B00C_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_G03_P003196_B00K_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_G04_P003197_B00G_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_G05_P003198_B00C_A00_R2.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_G06_P003198_B00K_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_G07_P003199_B00G_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_G10_P003201_B00G_A00_R2.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00441_H02_P003196_B00D_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_H03_P003196_B00L_A00_R1.RAW;yes;A498;carcinoma;kidney;;;38;
PXD005946;00441_H04_P003197_B00H_A00_R1.RAW;yes;CCRF-CEM;leukemia;T-cell;;;39;
PXD005946;00441_H05_P003198_B00D_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_H06_P003198_B00L_A00_R1.RAW;yes;NCI-H23;adenocarcinoma;lung;;;40;
PXD005946;00441_H07_P003199_B00H_A00_R1.RAW;yes;MALME-3M;melanoma;skin;;;41;
PXD005946;00441_H10_P003201_B00H_A00_R1.RAW;yes;UO31;carcinoma;kidney;;;42;
PXD005946;00442_A01_P003203_B00A_A00_R1.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_A02_P003203_B00I_A00_R2.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_A03_P003204_B00E_A00_R1.RAW;yes;HOP92;carcinoma;lung;;;44;
PXD005946;00442_A04_P003205_B00A_A00_R2.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_A05_P003205_B00I_A00_R1.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_A06_P003206_B00E_A00_R2.RAW;yes;NCI-H322M;adenocarcinoma;lung;;;46;
PXD005946;00442_A07_P003207_B00A_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_A08_P003207_B00I_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_A08_P003208_B00E_A00_R1.RAW;yes;HCT15;adenocarcinoma;colon;;;48;
PXD005946;00442_B01_P003203_B00B_A00_R1.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_B02_P003203_B00J_A00_R2.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_B03_P003204_B00F_A00_R1.RAW;yes;HOP92;carcinoma;lung;;;44;
PXD005946;00442_B04_P003205_B00B_A00_R2.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_B05_P003205_B00J_A00_R1.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_B06_P003206_B00F_A00_R1.RAW;yes;NCI-H322M;adenocarcinoma;lung;;;46;
PXD005946;00442_B07_P003207_B00B_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_B08_P003207_B00J_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_B08_P003208_B00F_A00_R1.RAW;yes;HCT15;adenocarcinoma;colon;;;48;
PXD005946;00442_C01_P003203_B00C_A00_R1.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_C02_P003203_B00K_A00_R1.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_C03_P003204_B00G_A00_R1.RAW;yes;HOP92;carcinoma;lung;;;44;
PXD005946;00442_C04_P003205_B00C_A00_R1.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_C05_P003205_B00K_A00_R2.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_C06_P003206_B00G_A00_R1.RAW;yes;NCI-H322M;adenocarcinoma;lung;;;46;
PXD005946;00442_C07_P003207_B00C_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_C08_P003207_B00K_A00_R1.RAW;yes;ACHN;carcinoma;kidney;;;47;
PXD005946;00442_C08_P003208_B00G_A00_R1.RAW;yes;HCT15;adenocarcinoma;colon;;;48;
PXD005946;00442_D01_P003203_B00D_A00_R1.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_D02_P003203_B00L_A00_R2.RAW;yes;TK10;carcinoma;kidney;;;43;
PXD005946;00442_D03_P003204_B00H_A00_R1.RAW;yes;HOP92;carcinoma;lung;;;44;
PXD005946;00442_D04_P003205_B00D_A00_R1.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_D05_P003205_B00L_A00_R1.RAW;yes;HCT116;carcinoma;colon;;;45;
PXD005946;00442_D06_P003206_B00H_A00_R1.RAW;yes;NCI-H322M;adenocarcinoma;lung;;;46;
