PXD;RAW;cell_line;valid;treated;comment;disease;tissue_type
PXD014300;216_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;216_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;219_1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;219_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;219_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;230_1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;230_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;230_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;249_1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;249_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;249_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;64_1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;64_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;64_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;7_1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;7_2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;7_3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;Cardio_20181205_YQ21PX.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;Cardiocenter_ADPC-M_RYS0702.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;EAhy926 bio3 cyt r1.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;EAhy926 bio3 cyt r2.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;EAhy926 bio3 cyt r3.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
PXD014300;LUM00969_VG.raw;oncology (colon, kidney, ovarian, breast), chorionic and liver tissues, melanoma, glioblastoma and prostate biopsies, blood cells from patients with cardiovascular diseases, intraocular and cervicovaginal fluids, placenta, urine, and HepG2, HL-60, HeLa, and Caco-2 cell lines.;?;;impossible to annotate;;
;;;;;;;
PXD014381;OE05101.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05102.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05103.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05104.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05105.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05106.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05107.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05108.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05109.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05110.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05111.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05112.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05113.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05114.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05115.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05116.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05117.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05118.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05119.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05120.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05121.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05123.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05124.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05125.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05126.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05127.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05128.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05129.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05130.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05131.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05133.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05134.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05135.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05137.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05138.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05139.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05140.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05141.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05142.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05143.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05144.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05146.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05149.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05150.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE05151.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07127.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07128.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07129.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07130.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07131.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07132.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07133.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07134.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07135.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07136.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07137.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07138.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07139.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07140.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07142.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07143.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07144.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07145.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07147.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07148.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07149.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07150.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07151.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07152.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07154.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07155.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07156.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07157.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07158.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07159.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07575.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07576.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07577.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07578.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07579.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07580.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07581.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07582.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07583.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07584.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07585.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07586.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07587.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07588.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07589.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07590.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07591.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;OE07592.raw;SH-SY5Y;yes;untreated, RA or ethanol;;neuroblastoma;bone marrow
PXD014381;QX01860.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01862.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01863.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01865.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01866.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01867.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01868.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01869.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01870.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01872.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01873.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01874.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01875.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01876.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01877.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01878.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01879.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01880.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01881.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01882.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01883.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01885.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01886.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01887.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01888.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01889.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01981_160316090220.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01983.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
PXD014381;QX01984.raw;SH-SY5Y;no;;redox;neuroblastoma;bone marrow
;;;;;;;
PXD017898;QX10351.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10352.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10353.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10354.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10355.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10356.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10357.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10358.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10359.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10360.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10361.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10362.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10363.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10364.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10365.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10366.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10367.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10368.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10369.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
PXD017898;QX10370.raw;TCam-2;yes;ARID1A??/ARID1A++;;testicular seminoma;testis
;;;;;;;
PXD018450;;;;;;;
;;;;;;;
PXD011961;iPS20_1.raw;iPSC;yes/no;RTT;;no;not applicable
PXD011961;iPS20_2.raw;iPSC;yes/no;RTT;;no;not applicable
PXD011961;iPS20_3.raw;iPSC;yes/no;RTT;;no;not applicable
PXD011961;iPS37_1.raw;iPSC;yes;WT;;no;not applicable
PXD011961;iPS37_2.raw;iPSC;yes;WT;;no;not applicable
PXD011961;iPS37_3.raw;iPSC;yes;WT;;no;not applicable
PXD011961;Neu20_1.raw;neuron;yes/no;RTT;;;
PXD011961;Neu20_2.raw;neuron;yes/no;RTT;;;
PXD011961;Neu20_3.raw;neuron;yes/no;RTT;;;
PXD011961;Neu20_4.raw;neuron;yes/no;RTT;;;
PXD011961;Neu37_1.raw;neuron;yes;WT;;;
PXD011961;Neu37_2.raw;neuron;yes;WT;;;
PXD011961;Neu37_3.raw;neuron;yes;WT;;;
PXD011961;NPC20_1.raw;hNPC;yes/no;RTT;;;
PXD011961;NPC20_2.raw;hNPC;yes/no;RTT;;;
PXD011961;NPC20_3.raw;hNPC;yes/no;RTT;;;
PXD011961;NPC37_1.raw;hNPC;yes;WT;;;
PXD011961;NPC37_2.raw;hNPC;yes;WT;;;
PXD011961;NPC37_3.raw;hNPC;yes;WT;;;
;;;;;;;
PXD016119;Service_Tyers_280519_10a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_10b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_10c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_11a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_11b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_11c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_12a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_12b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_12c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_13a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_13b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_13c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_14a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_14b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_14c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_1a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_1b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_1c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_2a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_2b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_2c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_3a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_3b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_3c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_4a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_4b.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_4c.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
PXD016119;Service_Tyers_280519_5a.raw;NALM6;yes/no;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?;B-cell acute lymphoblastic leukemia;blood
