PXD;RAW;cell;treated;comment
PXD006614;M454-C03-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C03-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C04-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C04-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C05-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C05-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C06-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C06-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C07-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C07-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C08-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C08-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C09-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C09-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C10-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-C10-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D01-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D01-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D02-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D02-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D03-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D03-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D04-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D04-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D05-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D05-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D06-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D06-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D07-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D07-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D08-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D08-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D09-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D09-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D10-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-D10-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E01-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E01-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E02-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E02-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E03-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E03-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E04-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E04-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E05-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E05-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E06-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E06-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E07-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E07-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E08-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E08-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E09-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E09-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E10-O206-CTB1-P5242-1.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD006614;M454-E10-O206-CTB1-P5242-2.raw;KBM7/HAP1;No;HS = HAP1, CTB = KBM7?
PXD009600;OT_180130_HeLa_DTT_CAA_Met2_Rep_1.raw;HeLa;No;
PXD009600;OT_180130_HeLa_DTT_CAA_Met2_Rep_2.raw;HeLa;No;
PXD009600;OT_180130_HeLa_DTT_CAA_Met2_Rep_3.raw;HeLa;No;
PXD009600;OT_180130_HeLa_DTT_IAA_Met1_Rep_1.raw;HeLa;No;
PXD009600;OT_180130_HeLa_DTT_IAA_Met1_Rep_2.raw;HeLa;No;
PXD009600;OT_180130_HeLa_DTT_IAA_Met1_Rep_3.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_4h_Met5_Rep_1.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_4h_Met5_Rep_2.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_4h_Met5_Rep_3.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_Met4_Rep_1.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_Met4_Rep_2.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_ABC_Met4_Rep_3.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_HEPES_4h_Met6_Rep_1.raw;HeLa;No;best method according to article
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_HEPES_4h_Met6_Rep_2.raw;HeLa;No;best method according to article
PXD009600;OT_180130_HeLa_TCEP_CAA_70oC_HEPES_4h_Met6_Rep_3.raw;HeLa;No;best method according to article
PXD009600;OT_180130_HeLa_TCEP_CAA_Standard_Met3_Rep_1.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_Standard_Met3_Rep_2.raw;HeLa;No;
PXD009600;OT_180130_HeLa_TCEP_CAA_Standard_Met3_Rep_3.raw;HeLa;No;
PXD009442;MDA-MB-231_CC_CisPt.raw;MDA-MB-231-R;cisplatin;
PXD009442;MDA-MB-231_CC_control.raw;MDA-MB-231;No;
PXD009442;MDA-MB-231_CC_cyclo.raw;MDA-MB-231-R;cyclophosphamide;
PXD009442;MDA-MB-231_CC_Dox.raw;MDA-MB-231-R;doxorubicin;
PXD009442;MDA-MB-231_CSC_control.raw;MDA-MB-231-CSC;No;
PXD010306;S1_15min_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_15min_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_15min_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_18h_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_18h_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_18h_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_1h_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_1h_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_1h_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_30min_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_30min_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_30min_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_7min_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_7min_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S1_7min_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_1_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_1_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_1_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_2_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_2_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_2_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_3_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_3_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_18h_3_3.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_1_1.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_1_2.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_1_3.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_2_1.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_2_2.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7min_2_3.RAW;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7Min_3_1.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7Min_3_2.raw;SKBR3;No;time = trypsin treatment time
PXD010306;S2_7Min_3_3.raw;SKBR3;No;time = trypsin treatment time
PXD009560;20161017_QEp5_PiSc_SA_mock_48h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_48h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_48h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_72h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_72h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_72h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161017_QEp5_PiSc_SA_mock_72h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161021_QEp5_PiSc_SA_mock_24h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161021_QEp5_PiSc_SA_mock_24h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161021_QEp5_PiSc_SA_mock_24h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161021_QEp5_PiSc_SA_mock_24h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161021_QEp5_PiSc_SA_mock_48h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_24h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_24h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_24h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_24h_4.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_48h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_48h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_48h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_48h_4.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_72h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_72h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_72h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp5_PiSc_SA_ZIKV_72h_4.raw;SK-N-BE2;ZIKA;
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_24h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_24h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_24h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_24h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_48h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_48h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_48h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_48h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_72h_1.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_72h_2.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_72h_3.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161018_QEp6_PiSc_SA_mockinfected_72h_4.raw;SK-N-BE2;No;global or phospho?
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_24h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_24h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_24h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_24h_4.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_48h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_48h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_48h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_48h_4.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_72h_1.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_72h_2.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_72h_3.raw;SK-N-BE2;ZIKA;
PXD009560;20161020_QEp6_PiSc_SA_ZIKVinfected_72h_4.raw;SK-N-BE2;ZIKA;
PXD003252;A2780-1.raw;A2780;No;
PXD003252;A2780-2.raw;A2780;No;
PXD003252;A2780-DR control-1.raw;A2780-DR;cisplatin;
PXD003252;A2780-DR control-2.raw;A2780-DR;cisplatin;
PXD003252;A2780-DR H19si-1.raw;A2780-DR;cisplatin/H19 knockdown;
PXD003252;A2780-DR H19si-2.raw;A2780-DR;cisplatin/H19 knockdown;
PXD003252;A2780-DR-1.raw;A2780-DR;cisplatin;
PXD003252;A2780-DR-2.raw;A2780-DR;cisplatin;
PXD003587;FUS02205_iTMT_1_R1.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02206_iTMT_2_R1.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02207_iTMT_3_R1.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02210_iTMT_1_R2.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02211_iTMT_2_R2.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02212_iTMT_3_R2.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02231_C_1.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02232_C_2.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02233_C_3.raw;HepG2/C3A;No;spheroids
PXD003587;FUS02234_APAP_1.raw;HepG2/C3A;acetaminophen;spheroids
PXD003587;FUS02235_APAP_2.raw;HepG2/C3A;acetaminophen;spheroids
PXD003587;FUS02236_APAP_3.raw;HepG2/C3A;acetaminophen;spheroids
PXD007543;20170210_MCF7_LysC_Null_1a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_Null_1b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_Null_2a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_Null_2b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_Null_3a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_Null_3b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_LysC_WT_1a.raw;MCF7;No;
PXD007543;20170210_MCF7_LysC_WT_1b.raw;MCF7;No;
PXD007543;20170210_MCF7_LysC_WT_2a.raw;MCF7;No;
PXD007543;20170210_MCF7_LysC_WT_2b.raw;MCF7;No;
PXD007543;20170210_MCF7_LysC_WT_3a.raw;MCF7;No;
PXD007543;20170210_MCF7_LysC_WT_3b.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_Null_1a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_Null_1b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_Null_2a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_Null_2b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_Null_3a.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_Null_3b.raw;MCF7;CDH1 KO;
PXD007543;20170210_MCF7_Trypsin_WT_1a.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_WT_1b.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_WT_2a.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_WT_2b.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_WT_3a.raw;MCF7;No;
PXD007543;20170210_MCF7_Trypsin_WT_3b.raw;MCF7;No;
PXD008693;EOT12-1010.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1011.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1012.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1013.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1014.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1015.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1016.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1017.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1018.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1019.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1020.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1021.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1022.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1023.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1024.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD008693;EOT12-1025.raw;HEK293;transfected with pCMV-EGFP-L10a;
PXD003362;6486.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6487.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6488.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6490.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6491.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6492.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6494.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6495.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6496.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6498.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6499.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6500.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6502.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6503.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6504.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6506.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6507.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD003362;6508.raw;human articular chondrocyte;miRNA-140 or not?;very bad annotation
PXD009557;20170314_QEp5_DaHa_SA_diff_mock_1.raw;hNPC differentiated;No;
PXD009557;20170314_QEp5_DaHa_SA_diff_mock_2.raw;hNPC differentiated;No;
PXD009557;20170314_QEp5_DaHa_SA_diff_mock_3.raw;hNPC differentiated;No;
PXD009557;20170314_QEp5_DaHa_SA_diff_mock_4.raw;hNPC differentiated;No;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_DV_1.raw;hNPC differentiated;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_DV_2.raw;hNPC differentiated;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_DV_3.raw;hNPC differentiated;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_DV_4.raw;hNPC differentiated;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_HCV_1.raw;hNPC differentiated;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_HCV_2.raw;hNPC differentiated;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_HCV_3.raw;hNPC differentiated;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_HCV_4.raw;hNPC differentiated;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_ZV_1.raw;hNPC differentiated;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_ZV_2.raw;hNPC differentiated;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_ZV_3.raw;hNPC differentiated;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_NS4B_ZV_4.raw;hNPC differentiated;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_diff_ZV_1.raw;hNPC differentiated;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_diff_ZV_2.raw;hNPC differentiated;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_diff_ZV_3.raw;hNPC differentiated;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_diff_ZV_4.raw;hNPC differentiated;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_undiff_mock_1.raw;hNPC;No;
PXD009557;20170314_QEp5_DaHa_SA_undiff_mock_2.raw;hNPC;No;
PXD009557;20170314_QEp5_DaHa_SA_undiff_mock_3.raw;hNPC;No;
PXD009557;20170314_QEp5_DaHa_SA_undiff_mock_4.raw;hNPC;No;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_DV_1.raw;hNPC;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_DV_2.raw;hNPC;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_DV_3.raw;hNPC;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_DV_4.raw;hNPC;empty vector;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_HCV_1.raw;hNPC;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_HCV_2.raw;hNPC;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_HCV_3.raw;hNPC;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_HCV_4.raw;hNPC;HA-tagged HCV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_ZV_1.raw;hNPC;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_ZV_2.raw;hNPC;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_ZV_3.raw;hNPC;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_NS4B_ZV_4.raw;hNPC;HA-tagged ZIKV-NS4B;
PXD009557;20170314_QEp5_DaHa_SA_undiff_ZV_1.raw;hNPC;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_undiff_ZV_2.raw;hNPC;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_undiff_ZV_3.raw;hNPC;ZIKA;
PXD009557;20170314_QEp5_DaHa_SA_undiff_ZV_4.raw;hNPC;ZIKA;
PXD000426;V14707_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr5_130610002205.raw;JURKAT;No;
PXD000426;V14708_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr6_130610011337.raw;JURKAT;No;
PXD000426;V14709_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr5_130610020453.raw;JURKAT;No;
PXD000426;V14710_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr6.raw;JURKAT;No;
PXD000426;V14711_PolyASN_test_445_Jurkat_2ul_31-05-2013_LMA0_fr7.raw;JURKAT;No;
PXD000426;V14712_PolyASN_test_445_Jurkat__31-05-2013_LMA0_fr8.raw;JURKAT;No;
PXD000426;V14713_PolyASN_test_361_Jurkat_2ul_31-05-2013_LMA0_fr7.raw;JURKAT;No;
