"Mouse orthology confidence [0 low, 1 high]",Mouse protein or transcript stable ID,%id. target Mouse gene identical to query gene,Protein stable ID
1,ENSMUSP00000113977,81.6456,ENSP00000376458
1,ENSMUSP00000113977,81.6456,ENSP00000263577
1,ENSMUSP00000030398,96.9512,ENSP00000416293
1,ENSMUSP00000058894,90.2439,ENSP00000331298
1,ENSMUSP00000091620,92.2702,ENSP00000412513
1,ENSMUSP00000091620,92.2702,ENSP00000254846
1,ENSMUSP00000132499,97.281,ENSP00000447433
1,ENSMUSP00000132499,97.281,ENSP00000323867
1,ENSMUSP00000132499,97.281,ENSP00000448972
1,ENSMUSP00000040762,80.1081,ENSP00000367476
1,ENSMUSP00000040762,80.1081,ENSP00000367468
1,ENSMUSP00000100671,70.2128,ENSP00000375147
1,ENSMUSP00000073552,86.8812,ENSP00000007735
1,ENSMUSP00000018399,88.3663,ENSP00000007735
1,ENSMUSP00000007318,87.8713,ENSP00000007735
0,ENSMUSP00000128828,53.1148,ENSP00000413720
0,ENSMUSP00000128828,53.1148,ENSP00000411552
0,ENSMUSP00000128828,53.1148,ENSP00000411257
1,ENSMUSP00000106871,84.2657,ENSP00000302232
1,ENSMUSP00000106871,84.2657,ENSP00000436788
1,ENSMUSP00000065832,86.3636,ENSP00000228872
1,ENSMUSP00000102288,96.5879,ENSP00000351410
1,ENSMUSP00000102288,96.5879,ENSP00000376475
1,ENSMUSP00000102288,96.5879,ENSP00000464977
1,ENSMUSP00000102288,96.5879,ENSP00000445625
1,ENSMUSP00000102288,96.5879,ENSP00000466459
1,ENSMUSP00000102288,96.5879,ENSP00000468106
1,ENSMUSP00000027629,92.9019,ENSP00000263707
1,ENSMUSP00000117347,88.5057,ENSP00000412083
1,ENSMUSP00000117347,88.5057,ENSP00000261735
1,ENSMUSP00000140019,97.8544,ENSP00000386442
1,ENSMUSP00000140019,97.8544,ENSP00000263710
1,ENSMUSP00000140019,97.8544,ENSP00000380717
1,ENSMUSP00000140019,97.8544,ENSP00000441625
1,ENSMUSP00000030893,76.3314,ENSP00000436775
1,ENSMUSP00000030893,76.3314,ENSP00000343218
1,ENSMUSP00000030893,76.3314,ENSP00000367454
1,ENSMUSP00000038977,92.9012,ENSP00000261745
0,ENSMUSP00000140709,95.9016,ENSP00000498932
1,ENSMUSP00000097281,55.6338,ENSP00000368109
1,ENSMUSP00000088263,74.2991,ENSP00000463574
1,ENSMUSP00000088263,74.2991,ENSP00000481777
1,ENSMUSP00000106877,83.0339,ENSP00000263776
1,ENSMUSP00000076088,96.852,ENSP00000240874
1,ENSMUSP00000076088,96.852,ENSP00000353109
1,ENSMUSP00000076088,96.852,ENSP00000291478
1,ENSMUSP00000047475,76.1168,ENSP00000257604
1,ENSMUSP00000047475,76.1168,ENSP00000447340
1,ENSMUSP00000047475,76.1168,ENSP00000396526
1,ENSMUSP00000036406,96.6942,ENSP00000235307
1,ENSMUSP00000047962,89.0511,ENSP00000498217
1,ENSMUSP00000020938,85.7671,ENSP00000468308
0,ENSMUSP00000126594,40.3587,ENSP00000492719
0,ENSMUSP00000129255,42.1525,ENSP00000492719
0,ENSMUSP00000127527,41.2556,ENSP00000492719
1,ENSMUSP00000028623,95.4039,ENSP00000379032
1,ENSMUSP00000028623,95.4039,ENSP00000431173
1,ENSMUSP00000028623,95.4039,ENSP00000351509
1,ENSMUSP00000028623,95.4039,ENSP00000342656
1,ENSMUSP00000070216,91.0638,ENSP00000313582
1,ENSMUSP00000070216,91.0638,ENSP00000363736
0,ENSMUSP00000126594,40.3587,ENSP00000272395
0,ENSMUSP00000129255,42.1525,ENSP00000272395
0,ENSMUSP00000127527,41.2556,ENSP00000272395
1,ENSMUSP00000099592,90.2299,ENSP00000406293
1,ENSMUSP00000099592,90.2299,ENSP00000363729
1,ENSMUSP00000027127,100,ENSP00000335321
1,ENSMUSP00000027127,100,ENSP00000428820
1,ENSMUSP00000027127,100,ENSP00000402997
1,ENSMUSP00000020928,82.2857,ENSP00000407193
1,ENSMUSP00000020928,82.2857,ENSP00000480910
1,ENSMUSP00000097336,88,ENSP00000355559
1,ENSMUSP00000097336,88,ENSP00000315678
1,ENSMUSP00000004964,95.189,ENSP00000342931
1,ENSMUSP00000004964,95.189,ENSP00000263781
1,ENSMUSP00000159063,79.1667,ENSP00000483162
1,ENSMUSP00000159063,79.1667,ENSP00000463012
1,ENSMUSP00000159063,79.1667,ENSP00000376481
1,ENSMUSP00000159063,79.1667,ENSP00000352976
1,ENSMUSP00000159063,79.1667,ENSP00000352831
1,ENSMUSP00000159063,79.1667,ENSP00000464133
1,ENSMUSP00000159063,79.1667,ENSP00000464635
1,ENSMUSP00000027125,84.8739,ENSP00000263960
1,ENSMUSP00000042883,72.0739,ENSP00000266542
1,ENSMUSP00000077873,60.515,ENSP00000356941
0,ENSMUSP00000119518,56.6285,ENSP00000434435
0,ENSMUSP00000119518,56.6285,ENSP00000355264
0,ENSMUSP00000119518,56.6285,ENSP00000406683
0,ENSMUSP00000119518,56.6285,ENSP00000433154
0,ENSMUSP00000119518,56.6285,ENSP00000431631
0,ENSMUSP00000023530,84.434,ENSP00000251776
0,ENSMUSP00000023530,84.434,ENSP00000426271
0,ENSMUSP00000023530,84.434,ENSP00000421662
0,ENSMUSP00000023530,84.434,ENSP00000424447
1,ENSMUSP00000008991,94.7699,ENSP00000432568
1,ENSMUSP00000008991,94.7699,ENSP00000433593
1,ENSMUSP00000008991,94.7699,ENSP00000311489
1,ENSMUSP00000125415,100,ENSP00000233892
1,ENSMUSP00000125415,100,ENSP00000405354
1,ENSMUSP00000125415,100,ENSP00000315702
1,ENSMUSP00000125415,100,ENSP00000387289
1,ENSMUSP00000159201,94.9853,ENSP00000313885
1,ENSMUSP00000159201,94.9853,ENSP00000364397
1,ENSMUSP00000027966,60.6452,ENSP00000236937
0,ENSMUSP00000131938,39.0323,ENSP00000236937
1,ENSMUSP00000027966,60.6452,ENSP00000356938
0,ENSMUSP00000131938,39.0323,ENSP00000356938
1,ENSMUSP00000027966,60.6452,ENSP00000351497
0,ENSMUSP00000131938,39.0323,ENSP00000351497
1,ENSMUSP00000059757,72.4324,ENSP00000264233
1,ENSMUSP00000108413,93.3583,ENSP00000266376
1,ENSMUSP00000108413,93.3583,ENSP00000382512
1,ENSMUSP00000108413,93.3583,ENSP00000382549
1,ENSMUSP00000108413,93.3583,ENSP00000382563
1,ENSMUSP00000108413,93.3583,ENSP00000341092
1,ENSMUSP00000108413,93.3583,ENSP00000382500
1,ENSMUSP00000108413,93.3583,ENSP00000382504
1,ENSMUSP00000108413,93.3583,ENSP00000382506
1,ENSMUSP00000108413,93.3583,ENSP00000382510
1,ENSMUSP00000108413,93.3583,ENSP00000382515
1,ENSMUSP00000108413,93.3583,ENSP00000382530
1,ENSMUSP00000108413,93.3583,ENSP00000382537
1,ENSMUSP00000108413,93.3583,ENSP00000382546
1,ENSMUSP00000108413,93.3583,ENSP00000382547
1,ENSMUSP00000108413,93.3583,ENSP00000382552
1,ENSMUSP00000108413,93.3583,ENSP00000382557
1,ENSMUSP00000108413,93.3583,ENSP00000385724
1,ENSMUSP00000075266,84.9083,ENSP00000337510
1,ENSMUSP00000092548,74.4565,ENSP00000391504
0,ENSMUSP00000027966,45.1104,ENSP00000356949
0,ENSMUSP00000131938,37.224,ENSP00000356949
0,ENSMUSP00000027966,45.1104,ENSP00000271450
0,ENSMUSP00000131938,37.224,ENSP00000271450
1,ENSMUSP00000136471,80.4979,ENSP00000481680
1,ENSMUSP00000136471,80.4979,ENSP00000481046
1,ENSMUSP00000136471,80.4979,ENSP00000481857
1,ENSMUSP00000136471,80.4979,ENSP00000352782
1,ENSMUSP00000032398,79.8817,ENSP00000339532
1,ENSMUSP00000032398,79.8817,ENSP00000395893
1,ENSMUSP00000032398,79.8817,ENSP00000424064
1,ENSMUSP00000050219,96.9534,ENSP00000272797
1,ENSMUSP00000050219,96.9534,ENSP00000376419
1,ENSMUSP00000034497,77.1488,ENSP00000299855
1,ENSMUSP00000060617,83.8095,ENSP00000271331
1,ENSMUSP00000130313,79.4118,ENSP00000260956
1,ENSMUSP00000130313,79.4118,ENSP00000386636
1,ENSMUSP00000108782,94.0361,ENSP00000385852
1,ENSMUSP00000108782,94.0361,ENSP00000383939
1,ENSMUSP00000005950,61.7021,ENSP00000458585
1,ENSMUSP00000088118,93.3464,ENSP00000358786
1,ENSMUSP00000050680,88.6957,ENSP00000358784
1,ENSMUSP00000015394,86.6242,ENSP00000260302
1,ENSMUSP00000041328,88.1864,ENSP00000325355
1,ENSMUSP00000041328,88.1864,ENSP00000406963
1,ENSMUSP00000041702,99.3988,ENSP00000491977
1,ENSMUSP00000041702,99.3988,ENSP00000314520
1,ENSMUSP00000041702,99.3988,ENSP00000487785
1,ENSMUSP00000041702,99.3988,ENSP00000358785
1,ENSMUSP00000041702,99.3988,ENSP00000491613
1,ENSMUSP00000041702,99.3988,ENSP00000433109
1,ENSMUSP00000137554,54.5455,ENSP00000333915
1,ENSMUSP00000050907,88.9952,ENSP00000260953
1,ENSMUSP00000050907,88.9952,ENSP00000386582
1,ENSMUSP00000050907,88.9952,ENSP00000376415
1,ENSMUSP00000145425,92.1028,ENSP00000334229
1,ENSMUSP00000145425,92.1028,ENSP00000388756
1,ENSMUSP00000145425,92.1028,ENSP00000439392
1,ENSMUSP00000145425,92.1028,ENSP00000379345
1,ENSMUSP00000145425,92.1028,ENSP00000441951
1,ENSMUSP00000145425,92.1028,ENSP00000443204
1,ENSMUSP00000091831,99.435,ENSP00000481278
1,ENSMUSP00000091831,99.435,ENSP00000351539
1,ENSMUSP00000088447,83.8137,ENSP00000357336
1,ENSMUSP00000088447,83.8137,ENSP00000357338
1,ENSMUSP00000088447,83.8137,ENSP00000357331
1,ENSMUSP00000088447,83.8137,ENSP00000357333
1,ENSMUSP00000088447,83.8137,ENSP00000292254
1,ENSMUSP00000034499,78.903,ENSP00000260247
1,ENSMUSP00000021134,80.7985,ENSP00000327487
1,ENSMUSP00000027123,97.5567,ENSP00000373620
1,ENSMUSP00000027123,97.5567,ENSP00000340019
1,ENSMUSP00000136054,90.7843,ENSP00000376333
1,ENSMUSP00000136054,90.7843,ENSP00000167462
1,ENSMUSP00000136054,90.7843,ENSP00000364375
1,ENSMUSP00000136054,90.7843,ENSP00000464603
1,ENSMUSP00000116679,93.3364,ENSP00000364887
1,ENSMUSP00000116679,93.3364,ENSP00000497174
1,ENSMUSP00000116679,93.3364,ENSP00000334021
1,ENSMUSP00000124470,98.3806,ENSP00000287585
1,ENSMUSP00000113252,90.2941,ENSP00000333327
1,ENSMUSP00000113252,90.2941,ENSP00000378558
1,ENSMUSP00000113252,90.2941,ENSP00000349547
1,ENSMUSP00000113252,90.2941,ENSP00000378549
1,ENSMUSP00000113252,90.2941,ENSP00000352323
1,ENSMUSP00000113252,90.2941,ENSP00000433000
1,ENSMUSP00000113252,90.2941,ENSP00000482696
1,ENSMUSP00000103118,67.0175,ENSP00000245564
1,ENSMUSP00000103118,67.0175,ENSP00000476353
1,ENSMUSP00000103118,67.0175,ENSP00000357325
1,ENSMUSP00000107870,95.286,ENSP00000272793
1,ENSMUSP00000000187,93.2692,ENSP00000228837
1,ENSMUSP00000026475,88.1657,ENSP00000447188
1,ENSMUSP00000026475,88.1657,ENSP00000494844
1,ENSMUSP00000026475,88.1657,ENSP00000448665
1,ENSMUSP00000026475,88.1657,ENSP00000340671
1,ENSMUSP00000026475,88.1657,ENSP00000447803
1,ENSMUSP00000113928,98.2301,ENSP00000394394
1,ENSMUSP00000113928,98.2301,ENSP00000402314
1,ENSMUSP00000142770,71.1217,ENSP00000391755
1,ENSMUSP00000142770,71.1217,ENSP00000357340
1,ENSMUSP00000142770,71.1217,ENSP00000480142
1,ENSMUSP00000142770,71.1217,ENSP00000349078
1,ENSMUSP00000142770,71.1217,ENSP00000478235
1,ENSMUSP00000018593,72.6027,ENSP00000439939
1,ENSMUSP00000018593,72.6027,ENSP00000460162
1,ENSMUSP00000018593,72.6027,ENSP00000458699
1,ENSMUSP00000018593,72.6027,ENSP00000458218
1,ENSMUSP00000018593,72.6027,ENSP00000370606
1,ENSMUSP00000018593,72.6027,ENSP00000446453
1,ENSMUSP00000018593,72.6027,ENSP00000370605
1,ENSMUSP00000018593,72.6027,ENSP00000315069
1,ENSMUSP00000018593,72.6027,ENSP00000460354
1,ENSMUSP00000018593,72.6027,ENSP00000385814
1,ENSMUSP00000018593,72.6027,ENSP00000467178
1,ENSMUSP00000099794,90,ENSP00000387662
1,ENSMUSP00000099794,90,ENSP00000364647
1,ENSMUSP00000099793,89.6053,ENSP00000188790
1,ENSMUSP00000029482,91.0819,ENSP00000385510
1,ENSMUSP00000029482,91.0819,ENSP00000496104
1,ENSMUSP00000029482,91.0819,ENSP00000264126
1,ENSMUSP00000108331,73.2394,ENSP00000307552
1,ENSMUSP00000076664,98.0273,ENSP00000334724
1,ENSMUSP00000076664,98.0273,ENSP00000351132
1,ENSMUSP00000076664,98.0273,ENSP00000439737
1,ENSMUSP00000076664,98.0273,ENSP00000464094
1,ENSMUSP00000076664,98.0273,ENSP00000462669
1,ENSMUSP00000076664,98.0273,ENSP00000378184
1,ENSMUSP00000113090,78.0686,ENSP00000410852
1,ENSMUSP00000010192,87.7828,ENSP00000402849
1,ENSMUSP00000045474,98.6239,ENSP00000338990
1,ENSMUSP00000026568,86.4476,ENSP00000308258
0,ENSMUSP00000032261,71.0145,ENSP00000439561
0,ENSMUSP00000032261,71.0145,ENSP00000379759
0,ENSMUSP00000032261,71.0145,ENSP00000344563
1,ENSMUSP00000153744,78.8644,ENSP00000308689
1,ENSMUSP00000132237,78.8644,ENSP00000308689
1,ENSMUSP00000129271,80.4416,ENSP00000308689
1,ENSMUSP00000154601,80.1262,ENSP00000308689
0,ENSMUSP00000071626,48.5437,ENSP00000441624
0,ENSMUSP00000070791,44.3366,ENSP00000441624
1,ENSMUSP00000099733,80.9917,ENSP00000380253
1,ENSMUSP00000099733,80.9917,ENSP00000411575
1,ENSMUSP00000099733,80.9917,ENSP00000380252
1,ENSMUSP00000099733,80.9917,ENSP00000467401
1,ENSMUSP00000050199,96.9466,ENSP00000393987
1,ENSMUSP00000050199,96.9466,ENSP00000447305
1,ENSMUSP00000050199,96.9466,ENSP00000449457
1,ENSMUSP00000026572,100,ENSP00000380722
1,ENSMUSP00000026572,100,ENSP00000380723
1,ENSMUSP00000026572,100,ENSP00000434023
1,ENSMUSP00000026572,100,ENSP00000309845
1,ENSMUSP00000026572,100,ENSP00000407586
1,ENSMUSP00000026572,100,ENSP00000388246
1,ENSMUSP00000141287,96.3351,ENSP00000347637
1,ENSMUSP00000141287,96.3351,ENSP00000319429
1,ENSMUSP00000141287,96.3351,ENSP00000418427
1,ENSMUSP00000141287,96.3351,ENSP00000418108
1,ENSMUSP00000141287,96.3351,ENSP00000417630
1,ENSMUSP00000141287,96.3351,ENSP00000420103
1,ENSMUSP00000141287,96.3351,ENSP00000418876
1,ENSMUSP00000141287,96.3351,ENSP00000282486
1,ENSMUSP00000141287,96.3351,ENSP00000437491
1,ENSMUSP00000141287,96.3351,ENSP00000350064
1,ENSMUSP00000141287,96.3351,ENSP00000319374
1,ENSMUSP00000011055,93.8017,ENSP00000379133
1,ENSMUSP00000043466,94.3792,ENSP00000257897
1,ENSMUSP00000052243,69.6833,ENSP00000341803
1,ENSMUSP00000141891,96.2441,ENSP00000420203
1,ENSMUSP00000141891,96.2441,ENSP00000375765
1,ENSMUSP00000141891,96.2441,ENSP00000375764
1,ENSMUSP00000141891,96.2441,ENSP00000394033
1,ENSMUSP00000011058,84.8303,ENSP00000389404
1,ENSMUSP00000011058,84.8303,ENSP00000227868
1,ENSMUSP00000011058,84.8303,ENSP00000415695
1,ENSMUSP00000097576,92.4812,ENSP00000386181
1,ENSMUSP00000097575,91.8797,ENSP00000386181
1,ENSMUSP00000097574,89.9248,ENSP00000386181
1,ENSMUSP00000097576,90.5263,ENSP00000347915
1,ENSMUSP00000097575,90.5263,ENSP00000347915
1,ENSMUSP00000097574,90.2256,ENSP00000347915
1,ENSMUSP00000020408,80.4829,ENSP00000258149
1,ENSMUSP00000020408,80.4829,ENSP00000444430
1,ENSMUSP00000020408,80.4829,ENSP00000299252
1,ENSMUSP00000020408,80.4829,ENSP00000353611
1,ENSMUSP00000020408,80.4829,ENSP00000377065
1,ENSMUSP00000044050,84.4648,ENSP00000353731
1,ENSMUSP00000028648,89.9061,ENSP00000020926
1,ENSMUSP00000159150,95.6522,ENSP00000357507
1,ENSMUSP00000124028,95.6522,ENSP00000357507
1,ENSMUSP00000159150,95.6522,ENSP00000354496
1,ENSMUSP00000124028,95.6522,ENSP00000354496
1,ENSMUSP00000159150,95.6522,ENSP00000271925
1,ENSMUSP00000124028,95.6522,ENSP00000271925
1,ENSMUSP00000159150,95.6522,ENSP00000357504
1,ENSMUSP00000124028,95.6522,ENSP00000357504
1,ENSMUSP00000026580,81.2088,ENSP00000416801
1,ENSMUSP00000026580,81.2088,ENSP00000337797
0,ENSMUSP00000136430,41.7722,ENSP00000315557
0,ENSMUSP00000023329,50.4505,ENSP00000295755
1,ENSMUSP00000070238,54.0541,ENSP00000295755
1,ENSMUSP00000023328,56.7568,ENSP00000295755
1,ENSMUSP00000065987,97.5676,ENSP00000370745
1,ENSMUSP00000065987,97.5676,ENSP00000233084
1,ENSMUSP00000145946,80.3797,ENSP00000393889
1,ENSMUSP00000150908,77.8481,ENSP00000393889
1,ENSMUSP00000091289,59.0909,ENSP00000396283
1,ENSMUSP00000091289,59.0909,ENSP00000273173
1,ENSMUSP00000102255,92.6151,ENSP00000262679
1,ENSMUSP00000102255,92.6151,ENSP00000346890
1,ENSMUSP00000102980,86.1461,ENSP00000341208
1,ENSMUSP00000102980,86.1461,ENSP00000468749
1,ENSMUSP00000102980,86.1461,ENSP00000443107
1,ENSMUSP00000073493,93.4911,ENSP00000330862
1,ENSMUSP00000073493,93.4911,ENSP00000434750
1,ENSMUSP00000073493,93.4911,ENSP00000363910
1,ENSMUSP00000073493,93.4911,ENSP00000482061
1,ENSMUSP00000073493,93.4911,ENSP00000445496
1,ENSMUSP00000119774,91.5663,ENSP00000420265
1,ENSMUSP00000119774,91.5663,ENSP00000307801
1,ENSMUSP00000119774,91.5663,ENSP00000418253
1,ENSMUSP00000034591,95.6088,ENSP00000318585
1,ENSMUSP00000034591,95.6088,ENSP00000475405
1,ENSMUSP00000034591,95.6088,ENSP00000422461
1,ENSMUSP00000034591,95.6088,ENSP00000402228
1,ENSMUSP00000034591,95.6088,ENSP00000403685
1,ENSMUSP00000034591,95.6088,ENSP00000424536
0,ENSMUSP00000150473,74.11,ENSP00000347418
0,ENSMUSP00000146393,75.7282,ENSP00000347418
0,ENSMUSP00000150366,77.3463,ENSP00000347418
0,ENSMUSP00000145684,75.0809,ENSP00000347418
0,ENSMUSP00000148991,69.2557,ENSP00000347418
0,ENSMUSP00000146916,32.3625,ENSP00000347418
0,ENSMUSP00000149279,75.0809,ENSP00000347418
0,ENSMUSP00000147035,74.4337,ENSP00000347418
1,ENSMUSP00000108580,69.0583,ENSP00000455385
1,ENSMUSP00000158905,93.1754,ENSP00000499858
1,ENSMUSP00000158905,93.1754,ENSP00000329425
1,ENSMUSP00000158905,93.1754,ENSP00000395588
1,ENSMUSP00000059107,90.4059,ENSP00000495203
1,ENSMUSP00000091476,95.3596,ENSP00000417207
1,ENSMUSP00000091476,95.3596,ENSP00000419676
1,ENSMUSP00000091476,95.3596,ENSP00000308252
1,ENSMUSP00000091476,95.3596,ENSP00000420595
1,ENSMUSP00000091476,95.3596,ENSP00000418035
1,ENSMUSP00000091476,95.3596,ENSP00000418729
1,ENSMUSP00000091476,95.3596,ENSP00000418892
1,ENSMUSP00000020801,95.9637,ENSP00000438748
1,ENSMUSP00000020801,95.9637,ENSP00000462119
1,ENSMUSP00000020801,95.9637,ENSP00000300917
1,ENSMUSP00000091502,81.5464,ENSP00000479518
1,ENSMUSP00000091502,81.5464,ENSP00000480125
1,ENSMUSP00000091502,81.5464,ENSP00000478437
1,ENSMUSP00000091502,81.5464,ENSP00000477559
1,ENSMUSP00000125623,89.777,ENSP00000383752
1,ENSMUSP00000125623,89.777,ENSP00000356416
1,ENSMUSP00000125623,89.777,ENSP00000356413
1,ENSMUSP00000125623,89.777,ENSP00000356414
1,ENSMUSP00000125623,89.777,ENSP00000356415
1,ENSMUSP00000125623,89.777,ENSP00000356411
1,ENSMUSP00000023741,88.8929,ENSP00000301067
1,ENSMUSP00000027438,82.2535,ENSP00000318195
1,ENSMUSP00000102771,83.6225,ENSP00000311513
1,ENSMUSP00000102771,83.6225,ENSP00000434509
1,ENSMUSP00000032410,99.3056,ENSP00000307684
1,ENSMUSP00000032410,99.3056,ENSP00000393471
1,ENSMUSP00000032410,99.3056,ENSP00000343649
1,ENSMUSP00000130482,90.2256,ENSP00000261448
0,ENSMUSP00000124685,52,ENSP00000431901
0,ENSMUSP00000132425,47.1111,ENSP00000431901
0,ENSMUSP00000025582,53.3333,ENSP00000431901
0,ENSMUSP00000124685,52,ENSP00000392921
0,ENSMUSP00000132425,47.1111,ENSP00000392921
0,ENSMUSP00000025582,53.3333,ENSP00000392921
0,ENSMUSP00000124685,52,ENSP00000436979
0,ENSMUSP00000132425,47.1111,ENSP00000436979
0,ENSMUSP00000025582,53.3333,ENSP00000436979
0,ENSMUSP00000124685,52,ENSP00000403212
0,ENSMUSP00000132425,47.1111,ENSP00000403212
0,ENSMUSP00000025582,53.3333,ENSP00000403212
0,ENSMUSP00000124685,52,ENSP00000392770
0,ENSMUSP00000132425,47.1111,ENSP00000392770
0,ENSMUSP00000025582,53.3333,ENSP00000392770
0,ENSMUSP00000124685,52,ENSP00000431266
0,ENSMUSP00000132425,47.1111,ENSP00000431266
0,ENSMUSP00000025582,53.3333,ENSP00000431266
1,ENSMUSP00000159100,95.8824,ENSP00000476507
1,ENSMUSP00000159100,95.8824,ENSP00000477344
1,ENSMUSP00000159100,95.8824,ENSP00000358560
1,ENSMUSP00000159100,95.8824,ENSP00000476396
1,ENSMUSP00000107690,65.4167,ENSP00000484992
1,ENSMUSP00000107690,65.4167,ENSP00000296444
1,ENSMUSP00000107690,65.4167,ENSP00000407957
1,ENSMUSP00000107690,65.4167,ENSP00000390388
1,ENSMUSP00000107690,65.4167,ENSP00000408223
1,ENSMUSP00000107690,65.4167,ENSP00000395373
1,ENSMUSP00000139148,76.6234,ENSP00000364363
1,ENSMUSP00000139148,76.6234,ENSP00000477017
1,ENSMUSP00000108046,91.1184,ENSP00000321650
1,ENSMUSP00000108046,91.1184,ENSP00000380019
1,ENSMUSP00000108046,91.1184,ENSP00000354592
1,ENSMUSP00000108046,91.1184,ENSP00000348018
1,ENSMUSP00000146712,78.4211,ENSP00000490456
1,ENSMUSP00000098092,80.3371,ENSP00000331741
1,ENSMUSP00000103180,63.2,ENSP00000357238
1,ENSMUSP00000103180,63.2,ENSP00000357236
1,ENSMUSP00000103180,63.2,ENSP00000357237
1,ENSMUSP00000103180,63.2,ENSP00000357235
1,ENSMUSP00000103180,63.2,ENSP00000357234
1,ENSMUSP00000035423,98.8848,ENSP00000239151
1,ENSMUSP00000107595,100,ENSP00000376309
1,ENSMUSP00000107595,100,ENSP00000408487
1,ENSMUSP00000107595,100,ENSP00000416340
1,ENSMUSP00000018691,98.7981,ENSP00000482548
1,ENSMUSP00000048126,96.6933,ENSP00000402457
1,ENSMUSP00000048126,96.6933,ENSP00000436500
1,ENSMUSP00000048126,96.6933,ENSP00000432987
1,ENSMUSP00000048126,96.6933,ENSP00000388458
1,ENSMUSP00000071863,87.6,ENSP00000361570
1,ENSMUSP00000071863,87.6,ENSP00000435310
1,ENSMUSP00000149765,83.3876,ENSP00000441354
1,ENSMUSP00000150179,83.7134,ENSP00000441354
1,ENSMUSP00000149765,83.3876,ENSP00000493137
1,ENSMUSP00000150179,83.7134,ENSP00000493137
1,ENSMUSP00000091435,89.4198,ENSP00000468406
1,ENSMUSP00000091435,89.4198,ENSP00000391249
1,ENSMUSP00000091435,89.4198,ENSP00000400181
1,ENSMUSP00000091435,89.4198,ENSP00000406987
1,ENSMUSP00000091435,89.4198,ENSP00000329161
1,ENSMUSP00000091435,89.4198,ENSP00000468668
1,ENSMUSP00000091435,89.4198,ENSP00000405877
1,ENSMUSP00000091435,89.4198,ENSP00000403194
1,ENSMUSP00000091435,89.4198,ENSP00000468120
1,ENSMUSP00000091435,89.4198,ENSP00000438089
1,ENSMUSP00000091435,89.4198,ENSP00000466247
1,ENSMUSP00000091435,89.4198,ENSP00000466648
1,ENSMUSP00000077694,86.9482,ENSP00000282538
1,ENSMUSP00000077694,86.9482,ENSP00000427059
0,ENSMUSP00000078560,24.8227,ENSP00000312299
1,ENSMUSP00000030501,84.9673,ENSP00000236051
1,ENSMUSP00000032200,87.6221,ENSP00000352702
1,ENSMUSP00000032200,87.6221,ENSP00000399136
1,ENSMUSP00000032200,87.6221,ENSP00000444268
1,ENSMUSP00000032200,87.6221,ENSP00000380464
1,ENSMUSP00000032192,98.2959,ENSP00000349597
1,ENSMUSP00000032192,98.2959,ENSP00000497605
1,ENSMUSP00000032192,98.2959,ENSP00000397885
1,ENSMUSP00000032192,98.2959,ENSP00000401671
1,ENSMUSP00000032192,98.2959,ENSP00000497026
1,ENSMUSP00000032192,98.2959,ENSP00000306253
1,ENSMUSP00000058502,92.0118,ENSP00000366006
1,ENSMUSP00000058502,92.0118,ENSP00000366000
1,ENSMUSP00000004343,86.3889,ENSP00000358434
1,ENSMUSP00000004343,86.3889,ENSP00000235521
1,ENSMUSP00000027940,90.2857,ENSP00000261455
1,ENSMUSP00000027940,90.2857,ENSP00000438863
1,ENSMUSP00000061683,79.7753,ENSP00000322486
1,ENSMUSP00000061683,79.7753,ENSP00000375849
1,ENSMUSP00000030947,76.4706,ENSP00000307887
1,ENSMUSP00000030947,76.4706,ENSP00000399229
1,ENSMUSP00000030947,76.4706,ENSP00000436135
1,ENSMUSP00000030947,76.4706,ENSP00000344998
1,ENSMUSP00000027478,76.0563,ENSP00000252711
1,ENSMUSP00000027478,76.0563,ENSP00000302321
1,ENSMUSP00000064220,53.2164,ENSP00000360500
1,ENSMUSP00000125303,92.1844,ENSP00000498903
1,ENSMUSP00000125303,92.1844,ENSP00000348453
1,ENSMUSP00000125303,92.1844,ENSP00000314048
1,ENSMUSP00000030696,98.0456,ENSP00000363065
1,ENSMUSP00000030696,98.0456,ENSP00000395150
1,ENSMUSP00000030696,98.0456,ENSP00000234549
1,ENSMUSP00000030696,98.0456,ENSP00000363060
1,ENSMUSP00000030696,98.0456,ENSP00000010299
1,ENSMUSP00000067022,93.0526,ENSP00000299164
1,ENSMUSP00000026578,62.9371,ENSP00000380646
1,ENSMUSP00000026578,62.9371,ENSP00000380648
1,ENSMUSP00000039900,84.6991,ENSP00000357177
1,ENSMUSP00000039900,84.6991,ENSP00000354644
1,ENSMUSP00000023952,90.2691,ENSP00000447566
1,ENSMUSP00000023952,90.2691,ENSP00000293308
1,ENSMUSP00000023952,90.2691,ENSP00000447402
1,ENSMUSP00000023952,90.2691,ENSP00000449404
1,ENSMUSP00000140049,83.3333,ENSP00000431723
1,ENSMUSP00000140049,83.3333,ENSP00000227758
1,ENSMUSP00000140049,83.3333,ENSP00000477613
1,ENSMUSP00000095743,92.1136,ENSP00000299454
1,ENSMUSP00000151106,88.959,ENSP00000299454
1,ENSMUSP00000150545,89.3082,ENSP00000305970
0,ENSMUSP00000150251,74.7604,ENSP00000335025
1,ENSMUSP00000097428,75.3994,ENSP00000335025
1,ENSMUSP00000149472,82.1086,ENSP00000335025
1,ENSMUSP00000148873,79.9373,ENSP00000279783
