PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,all_PSM,sign_PSM,peptides,proteins
PXD005354,01267_B06_P013138_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_B06_P013138_S00_N18_R1.mgf.gzip/01267_B06_P013138_S00_N18_R1.mgf.gzip.ionbot.csv,44,/,colon,/,36538,7210,2267,1065
PXD005354,01267_C01_P013137_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C01_P013137_S00_N03_R1.mgf.gzip/01267_C01_P013137_S00_N03_R1.mgf.gzip.ionbot.csv,43,/,colon,/,46421,6691,2032,926
PXD005354,01267_C02_P013137_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C02_P013137_S00_N11_R1.mgf.gzip/01267_C02_P013137_S00_N11_R1.mgf.gzip.ionbot.csv,43,/,colon,/,52435,8132,2771,1090
PXD005354,01267_C03_P013137_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C03_P013137_S00_N19_R1.mgf.gzip/01267_C03_P013137_S00_N19_R1.mgf.gzip.ionbot.csv,43,/,colon,/,39154,7427,2443,1026
PXD005354,01267_C04_P013138_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C04_P013138_S00_N03_R1.mgf.gzip/01267_C04_P013138_S00_N03_R1.mgf.gzip.ionbot.csv,44,/,colon,/,43872,6271,1991,953
PXD005354,01267_C05_P013138_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C05_P013138_S00_N11_R1.mgf.gzip/01267_C05_P013138_S00_N11_R1.mgf.gzip.ionbot.csv,44,/,colon,/,51388,8134,2568,1090
PXD005354,01267_C06_P013138_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_C06_P013138_S00_N19_R1.mgf.gzip/01267_C06_P013138_S00_N19_R1.mgf.gzip.ionbot.csv,44,/,colon,/,37885,7072,2315,1039
PXD005354,01267_D01_P013137_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D01_P013137_S00_N04_R1.mgf.gzip/01267_D01_P013137_S00_N04_R1.mgf.gzip.ionbot.csv,43,/,colon,/,33546,5007,1596,865
PXD005354,01267_D02_P013137_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D02_P013137_S00_N12_R1.mgf.gzip/01267_D02_P013137_S00_N12_R1.mgf.gzip.ionbot.csv,43,/,colon,/,49516,7622,2531,1114
PXD005354,01267_D03_P013137_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D03_P013137_S00_N20_R1.mgf.gzip/01267_D03_P013137_S00_N20_R1.mgf.gzip.ionbot.csv,43,/,colon,/,41932,7125,2315,983
PXD005354,01267_D04_P013138_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D04_P013138_S00_N04_R1.mgf.gzip/01267_D04_P013138_S00_N04_R1.mgf.gzip.ionbot.csv,44,/,colon,/,33631,4980,1507,847
PXD005354,01267_D05_P013138_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D05_P013138_S00_N12_R1.mgf.gzip/01267_D05_P013138_S00_N12_R1.mgf.gzip.ionbot.csv,44,/,colon,/,47771,7377,2360,1126
PXD005354,01267_D06_P013138_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_D06_P013138_S00_N20_R1.mgf.gzip/01267_D06_P013138_S00_N20_R1.mgf.gzip.ionbot.csv,44,/,colon,/,33194,6468,2053,923
PXD005354,01267_E01_P013137_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E01_P013137_S00_N05_R1.mgf.gzip/01267_E01_P013137_S00_N05_R1.mgf.gzip.ionbot.csv,43,/,colon,/,44559,7265,2367,1134
PXD005354,01267_E02_P013137_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E02_P013137_S00_N13_R1.mgf.gzip/01267_E02_P013137_S00_N13_R1.mgf.gzip.ionbot.csv,43,/,colon,/,44508,7659,2540,1181
PXD005354,01267_E03_P013137_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E03_P013137_S00_N21_R1.mgf.gzip/01267_E03_P013137_S00_N21_R1.mgf.gzip.ionbot.csv,43,/,colon,/,33863,6559,2112,918
PXD005354,01267_E04_P013138_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E04_P013138_S00_N05_R1.mgf.gzip/01267_E04_P013138_S00_N05_R1.mgf.gzip.ionbot.csv,44,/,colon,/,34092,5053,1533,869
PXD005354,01267_E05_P013138_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E05_P013138_S00_N13_R1.mgf.gzip/01267_E05_P013138_S00_N13_R1.mgf.gzip.ionbot.csv,44,/,colon,/,44025,7545,2545,1202
PXD005354,01267_E06_P013138_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_E06_P013138_S00_N21_R1.mgf.gzip/01267_E06_P013138_S00_N21_R1.mgf.gzip.ionbot.csv,44,/,colon,/,31314,6171,1979,896
PXD005354,01267_F01_P013137_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F01_P013137_S00_N06_R1.mgf.gzip/01267_F01_P013137_S00_N06_R1.mgf.gzip.ionbot.csv,43,/,colon,/,48812,7813,2465,1012
PXD005354,01267_F02_P013137_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F02_P013137_S00_N14_R1.mgf.gzip/01267_F02_P013137_S00_N14_R1.mgf.gzip.ionbot.csv,43,/,colon,/,46047,8181,2637,1137
PXD005354,01267_F03_P013137_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F03_P013137_S00_N22_R1.mgf.gzip/01267_F03_P013137_S00_N22_R1.mgf.gzip.ionbot.csv,43,/,colon,/,35126,6834,2152,915
PXD005354,01267_F04_P013138_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F04_P013138_S00_N06_R1.mgf.gzip/01267_F04_P013138_S00_N06_R1.mgf.gzip.ionbot.csv,44,/,colon,/,37848,6609,2238,1147
PXD005354,01267_F05_P013138_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F05_P013138_S00_N14_R1.mgf.gzip/01267_F05_P013138_S00_N14_R1.mgf.gzip.ionbot.csv,44,/,colon,/,42672,7708,2550,1154
PXD005354,01267_F06_P013138_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_F06_P013138_S00_N22_R1.mgf.gzip/01267_F06_P013138_S00_N22_R1.mgf.gzip.ionbot.csv,44,/,colon,/,35244,6578,2143,934
PXD005354,01267_G01_P013137_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G01_P013137_S00_N07_R1.mgf.gzip/01267_G01_P013137_S00_N07_R1.mgf.gzip.ionbot.csv,43,/,colon,/,49252,7201,2320,969
PXD005354,01267_G02_P013137_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G02_P013137_S00_N15_R1.mgf.gzip/01267_G02_P013137_S00_N15_R1.mgf.gzip.ionbot.csv,43,/,colon,/,46619,8241,2820,1140
PXD005354,01267_G03_P013137_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G03_P013137_S00_N23_R1.mgf.gzip/01267_G03_P013137_S00_N23_R1.mgf.gzip.ionbot.csv,43,/,colon,/,32479,6459,2088,827
PXD005354,01267_G04_P013138_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G04_P013138_S00_N07_R1.mgf.gzip/01267_G04_P013138_S00_N07_R1.mgf.gzip.ionbot.csv,44,/,colon,/,47906,7533,2396,1071
PXD005354,01267_G05_P013138_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G05_P013138_S00_N15_R1.mgf.gzip/01267_G05_P013138_S00_N15_R1.mgf.gzip.ionbot.csv,44,/,colon,/,42721,7792,2594,1114
PXD005354,01267_G06_P013138_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_G06_P013138_S00_N23_R1.mgf.gzip/01267_G06_P013138_S00_N23_R1.mgf.gzip.ionbot.csv,44,/,colon,/,29531,6084,1926,853
PXD005354,01267_H01_P013137_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H01_P013137_S00_N08_R1.mgf.gzip/01267_H01_P013137_S00_N08_R1.mgf.gzip.ionbot.csv,43,/,colon,/,46600,7039,2170,1023
PXD005354,01267_H02_P013137_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H02_P013137_S00_N16_R1.mgf.gzip/01267_H02_P013137_S00_N16_R1.mgf.gzip.ionbot.csv,43,/,colon,/,43641,7832,2567,1065
PXD005354,01267_H03_P013137_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H03_P013137_S00_N24_R1.mgf.gzip/01267_H03_P013137_S00_N24_R1.mgf.gzip.ionbot.csv,43,/,colon,/,5976,1553,413,211
PXD005354,01267_H04_P013138_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H04_P013138_S00_N08_R1.mgf.gzip/01267_H04_P013138_S00_N08_R1.mgf.gzip.ionbot.csv,44,/,colon,/,47458,7129,2288,1009
PXD005354,01267_H05_P013138_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H05_P013138_S00_N16_R1.mgf.gzip/01267_H05_P013138_S00_N16_R1.mgf.gzip.ionbot.csv,44,/,colon,/,44455,8025,2543,1105
PXD005354,01267_H06_P013138_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01267_H06_P013138_S00_N24_R1.mgf.gzip/01267_H06_P013138_S00_N24_R1.mgf.gzip.ionbot.csv,44,/,colon,/,27321,5128,1546,587
PXD005354,01268_A01_P013139_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A01_P013139_S00_N01_R1.mgf.gzip/01268_A01_P013139_S00_N01_R1.mgf.gzip.ionbot.csv,45,/,colon,/,24737,4128,1429,798
PXD005354,01268_A02_P013139_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A02_P013139_S00_N09_R1.mgf.gzip/01268_A02_P013139_S00_N09_R1.mgf.gzip.ionbot.csv,45,/,colon,/,47667,7758,2681,1243
PXD005354,01268_A03_P013139_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A03_P013139_S00_N17_R1.mgf.gzip/01268_A03_P013139_S00_N17_R1.mgf.gzip.ionbot.csv,45,/,colon,/,55122,10278,3240,1280
PXD005354,01268_A04_P013140_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A04_P013140_S00_N01_R1.mgf.gzip/01268_A04_P013140_S00_N01_R1.mgf.gzip.ionbot.csv,46,/,colon,/,30727,4613,1523,854
PXD005354,01268_A05_P013140_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A05_P013140_S00_N09_R1.mgf.gzip/01268_A05_P013140_S00_N09_R1.mgf.gzip.ionbot.csv,46,/,colon,/,60384,10576,3521,1466
PXD005354,01268_A06_P013140_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_A06_P013140_S00_N17_R1.mgf.gzip/01268_A06_P013140_S00_N17_R1.mgf.gzip.ionbot.csv,46,/,colon,/,54821,10420,3431,1258
PXD005354,01268_B01_P013139_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B01_P013139_S00_N02_R1.mgf.gzip/01268_B01_P013139_S00_N02_R1.mgf.gzip.ionbot.csv,45,/,colon,/,47144,6843,2216,1051
PXD005354,01268_B02_P013139_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B02_P013139_S00_N10_R1.mgf.gzip/01268_B02_P013139_S00_N10_R1.mgf.gzip.ionbot.csv,45,/,colon,/,64181,11642,3777,1509
PXD005354,01268_B03_P013139_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B03_P013139_S00_N18_R1.mgf.gzip/01268_B03_P013139_S00_N18_R1.mgf.gzip.ionbot.csv,45,/,colon,/,52614,9908,3205,1224
PXD005354,01268_B04_P013140_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B04_P013140_S00_N02_R1.mgf.gzip/01268_B04_P013140_S00_N02_R1.mgf.gzip.ionbot.csv,46,/,colon,/,57698,8920,2854,1235
PXD005354,01268_B05_P013140_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B05_P013140_S00_N10_R1.mgf.gzip/01268_B05_P013140_S00_N10_R1.mgf.gzip.ionbot.csv,46,/,colon,/,62338,11350,3690,1435
PXD005354,01268_B06_P013140_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_B06_P013140_S00_N18_R1.mgf.gzip/01268_B06_P013140_S00_N18_R1.mgf.gzip.ionbot.csv,46,/,colon,/,53530,10086,3360,1216
PXD005354,01268_C01_P013139_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C01_P013139_S00_N03_R1.mgf.gzip/01268_C01_P013139_S00_N03_R1.mgf.gzip.ionbot.csv,45,/,colon,/,45227,6412,2015,983
PXD005354,01268_C02_P013139_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C02_P013139_S00_N11_R1.mgf.gzip/01268_C02_P013139_S00_N11_R1.mgf.gzip.ionbot.csv,45,/,colon,/,67470,11477,3733,1450
PXD005354,01268_C03_P013139_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C03_P013139_S00_N19_R1.mgf.gzip/01268_C03_P013139_S00_N19_R1.mgf.gzip.ionbot.csv,45,/,colon,/,48056,9135,3088,1185
PXD005354,01268_C04_P013140_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C04_P013140_S00_N03_R1.mgf.gzip/01268_C04_P013140_S00_N03_R1.mgf.gzip.ionbot.csv,46,/,colon,/,58859,8706,2755,1179
PXD005354,01268_C05_P013140_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C05_P013140_S00_N11_R1.mgf.gzip/01268_C05_P013140_S00_N11_R1.mgf.gzip.ionbot.csv,46,/,colon,/,65463,11372,3718,1372
PXD005354,01268_C06_P013140_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_C06_P013140_S00_N19_R1.mgf.gzip/01268_C06_P013140_S00_N19_R1.mgf.gzip.ionbot.csv,46,/,colon,/,49641,9293,3189,1166
PXD005354,01268_D01_P013139_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D01_P013139_S00_N04_R1.mgf.gzip/01268_D01_P013139_S00_N04_R1.mgf.gzip.ionbot.csv,45,/,colon,/,36048,5235,1612,835
PXD005354,01268_D02_P013139_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D02_P013139_S00_N12_R1.mgf.gzip/01268_D02_P013139_S00_N12_R1.mgf.gzip.ionbot.csv,45,/,colon,/,60173,10618,3501,1474
PXD005354,01268_D03_P013139_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D03_P013139_S00_N20_R1.mgf.gzip/01268_D03_P013139_S00_N20_R1.mgf.gzip.ionbot.csv,45,/,colon,/,45790,8655,2747,1094
PXD005354,01268_D04_P013140_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D04_P013140_S00_N04_R1.mgf.gzip/01268_D04_P013140_S00_N04_R1.mgf.gzip.ionbot.csv,46,/,colon,/,46537,7062,2177,1031
PXD005354,01268_D05_P013140_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D05_P013140_S00_N12_R1.mgf.gzip/01268_D05_P013140_S00_N12_R1.mgf.gzip.ionbot.csv,46,/,colon,/,59808,10359,3404,1413
PXD005354,01268_D06_P013140_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_D06_P013140_S00_N20_R1.mgf.gzip/01268_D06_P013140_S00_N20_R1.mgf.gzip.ionbot.csv,46,/,colon,/,47558,8994,2936,1045
PXD005354,01268_E01_P013139_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E01_P013139_S00_N05_R1.mgf.gzip/01268_E01_P013139_S00_N05_R1.mgf.gzip.ionbot.csv,45,/,colon,/,31674,4944,1587,879
PXD005354,01268_E02_P013139_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E02_P013139_S00_N13_R1.mgf.gzip/01268_E02_P013139_S00_N13_R1.mgf.gzip.ionbot.csv,45,/,colon,/,57982,10896,3624,1488
PXD005354,01268_E03_P013139_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E03_P013139_S00_N21_R1.mgf.gzip/01268_E03_P013139_S00_N21_R1.mgf.gzip.ionbot.csv,45,/,colon,/,40987,7850,2441,970
PXD005354,01268_E04_P013140_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E04_P013140_S00_N05_R1.mgf.gzip/01268_E04_P013140_S00_N05_R1.mgf.gzip.ionbot.csv,46,/,colon,/,44300,7037,2221,1111
PXD005354,01268_E05_P013140_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E05_P013140_S00_N13_R1.mgf.gzip/01268_E05_P013140_S00_N13_R1.mgf.gzip.ionbot.csv,46,/,colon,/,59531,10943,3589,1436
PXD005354,01268_E06_P013140_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_E06_P013140_S00_N21_R1.mgf.gzip/01268_E06_P013140_S00_N21_R1.mgf.gzip.ionbot.csv,46,/,colon,/,42883,8166,2614,977
PXD005354,01268_F01_P013139_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F01_P013139_S00_N06_R1.mgf.gzip/01268_F01_P013139_S00_N06_R1.mgf.gzip.ionbot.csv,45,/,colon,/,41931,7181,2411,1203
PXD005354,01268_F02_P013139_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F02_P013139_S00_N14_R1.mgf.gzip/01268_F02_P013139_S00_N14_R1.mgf.gzip.ionbot.csv,45,/,colon,/,60646,11265,3688,1394
PXD005354,01268_F03_P013139_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F03_P013139_S00_N22_R1.mgf.gzip/01268_F03_P013139_S00_N22_R1.mgf.gzip.ionbot.csv,45,/,colon,/,46573,8996,2876,1048
PXD005354,01268_F04_P013140_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F04_P013140_S00_N06_R1.mgf.gzip/01268_F04_P013140_S00_N06_R1.mgf.gzip.ionbot.csv,46,/,colon,/,56115,10079,3295,1433
PXD005354,01268_F05_P013140_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F05_P013140_S00_N14_R1.mgf.gzip/01268_F05_P013140_S00_N14_R1.mgf.gzip.ionbot.csv,46,/,colon,/,59223,10877,3566,1367
PXD005354,01268_F06_P013140_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_F06_P013140_S00_N22_R1.mgf.gzip/01268_F06_P013140_S00_N22_R1.mgf.gzip.ionbot.csv,46,/,colon,/,47477,9043,2950,1041
PXD005354,01268_G01_P013139_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G01_P013139_S00_N07_R1.mgf.gzip/01268_G01_P013139_S00_N07_R1.mgf.gzip.ionbot.csv,45,/,colon,/,52934,7705,2550,1090
PXD005354,01268_G02_P013139_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G02_P013139_S00_N15_R1.mgf.gzip/01268_G02_P013139_S00_N15_R1.mgf.gzip.ionbot.csv,45,/,colon,/,60235,11125,3698,1377
PXD005354,01268_G03_P013139_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G03_P013139_S00_N23_R1.mgf.gzip/01268_G03_P013139_S00_N23_R1.mgf.gzip.ionbot.csv,45,/,colon,/,41844,8250,2609,930
PXD005354,01268_G04_P013140_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G04_P013140_S00_N07_R1.mgf.gzip/01268_G04_P013140_S00_N07_R1.mgf.gzip.ionbot.csv,46,/,colon,/,64605,10303,3405,1370
PXD005354,01268_G05_P013140_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G05_P013140_S00_N15_R1.mgf.gzip/01268_G05_P013140_S00_N15_R1.mgf.gzip.ionbot.csv,46,/,colon,/,60535,11169,3674,1361
PXD005354,01268_G06_P013140_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_G06_P013140_S00_N23_R1.mgf.gzip/01268_G06_P013140_S00_N23_R1.mgf.gzip.ionbot.csv,46,/,colon,/,0,0,0,0
PXD005354,01268_H01_P013139_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_H01_P013139_S00_N08_R1.mgf.gzip/01268_H01_P013139_S00_N08_R1.mgf.gzip.ionbot.csv,45,/,colon,/,51788,7332,2461,1094
PXD005354,01268_H02_P013139_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_H02_P013139_S00_N16_R1.mgf.gzip/01268_H02_P013139_S00_N16_R1.mgf.gzip.ionbot.csv,45,/,colon,/,57750,10677,3385,1351
PXD005354,01268_H03_P013139_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01268_H03_P013139_S00_N24_R1.mgf.gzip/01268_H03_P013139_S00_N24_R1.mgf.gzip.ionbot.csv,45,/,colon,/,26782,5250,1569,581
