PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
PXD002389,Bibo_20130621_CHS_IEF_3-10linear_24slices_24,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_07,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_08,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_09,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_10,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_11,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_12,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_13,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_14,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_15,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_16,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_17,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_18,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_19,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_20,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_21,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_22,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_23,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Bibo_20130621_CHS_IEF_3-10linearpep_24slices_24,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_201210125_pep_gradient_7cm_250ug_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_25ug,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_25ug,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_01,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_02,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_03,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_04,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_05,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD002389,Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_06,yes,HEK293,healthy,fetal kidney,/,/,unk,
PXD000895,120120_C1_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120120_C2_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120120_hnRNPH1_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120120_HNRNPH2_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120123_C1_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120123_C2_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120123_hnRNPH1_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120123_hnRNPH2_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120308_C1_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120308_C2_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120308_hnRNPH1_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120308_hnRNPH2_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120318_C1_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120318_C2_CYT,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000895,120318_hnRNPH1_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD000895,120318_hnRNPH2_CYT,yes,HeLa,adenocarcinoma,cervix,/,HNRPA1 KO,unk,
PXD002039,1_0h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS3_CYT_120116a,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,1_0h_RS3_CYT_120116b,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD002039,2_05h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,2_05h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,3_1h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,4_2h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,5_8h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,6_16h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,7_24h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS1_CYT_120420,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS1_CYT_120422,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS1_CYT_120425,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS1_CYT_120427,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS3_CYT_111125,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS3_CYT_111201,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS3_CYT_111221,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD002039,8_30h_RS3_CYT_120116,yes,HeLa,adenocarcinoma,cervix,DTT,/,unk,
PXD000900,HeLa_ACE_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ACE_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ACT_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ACT_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AET_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AET_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGC_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGC_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGE_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGE_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGL_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGL_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGT_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AGT_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALC_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALC_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALE_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALE_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALT_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ALT_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-AspN_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Chytry_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Elastase_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-GluC_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-LysC_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_80pcACN_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_80pcACN_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_80pcACN_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_CID_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_CID_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_CID_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH11_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH11_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH11_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH2_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH2_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH2_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH3_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH3_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH3_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH4_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH4_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH5_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH5_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH5_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH6_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH6_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH6_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH8_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH8_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_ArgC-Try_pH8_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_80pcACN_CID_3xload,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_80pcACN_CID_3xload_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_80pcACN_HCD_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_80pcACN_HCD_2,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_80pcACN_HCD_3,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
PXD000900,HeLa_AspN_CID_ovnt_1,yes,HeLa,adenocarcinoma,cervix,/,/,unk,
